event_id,match_id,event_type,team,player,minute,second,shot_xg
1520,26,Pass,Crystal Palace,Player_178,41,40,
1521,66,Tackle,Chelsea,Player_127,72,39,0.6608079429275284
1522,73,Foul,Tottenham,Player_117,22,29,
1523,73,Tackle,West Ham,Player_84,54,55,
1524,40,Dribble,Chelsea,Player_72,5,53,
1525,17,Pass,Crystal Palace,Player_96,17,20,
1526,1,Foul,Liverpool,Player_111,78,40,0.5076103832751758
1527,89,Shot,Manchester United,Player_149,41,43,
1528,61,Dribble,Leicester City,Player_185,81,17,
1529,43,Tackle,Arsenal,Player_105,35,22,
1530,42,Foul,Brighton,Player_147,40,37,
1531,25,Pass,Leicester City,Player_58,22,22,
1532,39,Interception,West Ham,Player_95,48,27,
1533,35,Shot,West Ham,Player_118,53,35,0.6577370789874724
1534,3,Tackle,Chelsea,Player_6,10,24,
1535,44,Dribble,Manchester United,Player_4,18,6,
1536,51,Pass,Tottenham,Player_43,80,17,0.8927490045203516
1537,94,Shot,Manchester City,Player_93,49,19,
1538,98,Pass,Chelsea,Player_42,71,4,
1539,12,Foul,Manchester City,Player_3,30,17,
1540,19,Interception,Arsenal,Player_129,19,41,
1541,44,Dribble,Crystal Palace,Player_183,55,39,
1542,59,Pass,Chelsea,Player_15,60,32,
1543,49,Tackle,Arsenal,Player_47,87,14,
1544,61,Foul,Brighton,Player_85,72,34,
1545,17,Foul,Chelsea,Player_174,81,46,
1546,74,Dribble,Manchester United,Player_58,21,45,
1547,57,Foul,Manchester United,Player_199,26,0,0.9140000370092779
1548,55,Tackle,West Ham,Player_39,28,20,
1549,47,Pass,Brighton,Player_131,39,7,0.5187619458015079
1550,12,Dribble,West Ham,Player_158,33,6,
1551,62,Foul,Manchester City,Player_35,40,40,
1552,80,Foul,Leicester City,Player_185,83,49,
1553,88,Tackle,Tottenham,Player_157,29,43,
1554,83,Interception,Brighton,Player_178,20,39,
1555,8,Interception,Crystal Palace,Player_190,20,39,
1556,95,Foul,Tottenham,Player_52,74,29,
1557,21,Pass,Tottenham,Player_118,12,37,
1558,81,Dribble,Liverpool,Player_14,25,34,
1559,87,Foul,Chelsea,Player_163,25,1,
1560,80,Shot,Crystal Palace,Player_156,4,45,
1561,70,Dribble,Brighton,Player_186,4,7,
1562,72,Interception,West Ham,Player_30,9,37,
1563,25,Foul,Manchester City,Player_90,15,3,
1564,82,Tackle,Chelsea,Player_135,26,36,
1565,89,Shot,Liverpool,Player_167,79,20,
1566,12,Foul,Manchester City,Player_95,90,12,
1567,15,Pass,Brighton,Player_69,71,8,
1568,59,Shot,Leicester City,Player_163,32,44,
1569,26,Foul,Tottenham,Player_127,76,28,
1570,26,Pass,Liverpool,Player_52,52,40,
1571,47,Shot,Manchester City,Player_142,32,55,
1572,32,Pass,West Ham,Player_63,9,23,
1573,10,Pass,Liverpool,Player_36,78,15,
1574,16,Shot,Manchester City,Player_91,13,11,
1575,71,Shot,Liverpool,Player_152,56,1,
1576,17,Pass,West Ham,Player_168,44,18,
1577,23,Interception,West Ham,Player_157,83,29,0.7126828160440627
1578,26,Shot,Crystal Palace,Player_53,30,15,
1579,85,Foul,Manchester United,Player_109,16,23,
1580,86,Dribble,Tottenham,Player_150,12,12,
1581,7,Tackle,Chelsea,Player_72,74,4,
1582,14,Pass,Chelsea,Player_15,66,22,
1583,79,Pass,Brighton,Player_113,18,55,
1584,7,Tackle,Arsenal,Player_69,13,37,0.008464421617309537
1585,9,Interception,Brighton,Player_116,24,30,
1586,48,Tackle,Arsenal,Player_192,12,52,
1587,72,Shot,Liverpool,Player_4,60,55,
1588,59,Tackle,Arsenal,Player_75,60,16,
1589,87,Pass,Manchester United,Player_146,86,48,
1590,93,Tackle,Manchester United,Player_42,1,48,0.5949399389939941
1591,82,Dribble,Tottenham,Player_30,43,2,
1592,95,Foul,Manchester City,Player_143,55,25,
1593,94,Shot,Chelsea,Player_70,40,12,
1594,39,Tackle,Tottenham,Player_183,64,43,
1595,99,Pass,Manchester United,Player_181,34,37,
1596,18,Foul,Manchester City,Player_16,34,21,0.03443596964652218
1597,59,Shot,Brighton,Player_111,48,20,
1598,17,Pass,Chelsea,Player_104,33,28,
1599,14,Interception,Crystal Palace,Player_107,68,44,
1600,31,Dribble,Chelsea,Player_123,30,45,
1601,24,Interception,Liverpool,Player_162,84,38,
1602,99,Dribble,Leicester City,Player_27,90,4,
1603,60,Tackle,Chelsea,Player_13,79,13,
1604,45,Shot,Manchester United,Player_155,71,17,0.2539874492050217
1605,98,Tackle,Liverpool,Player_73,71,3,
1606,3,Dribble,West Ham,Player_197,29,32,
1607,37,Dribble,Arsenal,Player_86,23,38,
1608,43,Dribble,Brighton,Player_31,34,19,
1609,40,Foul,Crystal Palace,Player_3,84,12,
1610,90,Pass,Brighton,Player_30,15,35,
1611,55,Shot,West Ham,Player_149,53,44,
1612,87,Tackle,Leicester City,Player_99,17,3,
1613,39,Tackle,Chelsea,Player_134,64,34,
1614,15,Interception,Tottenham,Player_160,84,7,0.8793010465893589
1615,4,Dribble,Liverpool,Player_170,61,51,
1616,93,Dribble,Crystal Palace,Player_190,57,39,
1617,86,Dribble,West Ham,Player_160,77,56,
1618,25,Tackle,Leicester City,Player_99,88,48,
1619,13,Interception,Brighton,Player_86,37,46,0.1124506732335332
1620,82,Pass,West Ham,Player_167,7,35,
1621,33,Foul,Crystal Palace,Player_64,8,5,
1622,16,Shot,Crystal Palace,Player_118,87,55,
1623,42,Pass,Leicester City,Player_158,78,21,
1624,66,Tackle,Brighton,Player_191,68,59,
1625,55,Foul,Manchester United,Player_114,21,5,
1626,99,Foul,Crystal Palace,Player_159,61,41,
1627,42,Foul,Liverpool,Player_87,74,35,
1628,34,Dribble,Liverpool,Player_40,86,8,
1629,30,Shot,Arsenal,Player_161,80,15,
1630,13,Tackle,Brighton,Player_191,75,38,0.38342613331390707
1631,13,Tackle,West Ham,Player_25,86,45,
1632,18,Foul,Liverpool,Player_164,29,58,
1633,32,Tackle,Leicester City,Player_152,25,37,
1634,96,Shot,West Ham,Player_95,58,32,0.8711964372184073
1635,99,Shot,Brighton,Player_186,14,17,
1636,39,Interception,Leicester City,Player_167,78,11,
1637,46,Interception,Chelsea,Player_46,66,53,
1638,29,Pass,Manchester City,Player_138,54,26,
1639,62,Shot,Liverpool,Player_32,77,46,
1640,93,Shot,Liverpool,Player_97,67,0,
1641,62,Shot,Arsenal,Player_164,30,14,
1642,57,Interception,Manchester United,Player_156,18,46,
1643,16,Foul,Arsenal,Player_144,54,26,
1644,56,Foul,Brighton,Player_16,21,15,0.9268722028146583
1645,10,Tackle,Arsenal,Player_18,53,20,
1646,30,Foul,Manchester United,Player_136,83,0,
1647,25,Dribble,Manchester United,Player_75,16,28,
1648,84,Interception,Crystal Palace,Player_198,28,2,
1649,5,Shot,Crystal Palace,Player_1,4,11,0.20079826431886083
1650,65,Foul,Manchester City,Player_190,55,59,
1651,94,Interception,Leicester City,Player_125,15,27,
1652,49,Foul,Chelsea,Player_38,64,38,
1653,3,Pass,Manchester United,Player_45,65,36,
1654,45,Shot,Chelsea,Player_186,16,30,
1655,14,Pass,Liverpool,Player_81,20,59,
1656,30,Shot,Tottenham,Player_129,64,30,
1657,68,Interception,Manchester City,Player_32,33,57,
1658,18,Tackle,Brighton,Player_136,81,32,0.6278124290700053
1659,62,Foul,West Ham,Player_118,69,32,0.45384977704641316
1660,37,Foul,Chelsea,Player_40,69,46,
1661,25,Dribble,Arsenal,Player_184,58,39,
1662,48,Pass,Manchester United,Player_191,39,10,
1663,65,Foul,Chelsea,Player_74,77,45,
1664,53,Interception,West Ham,Player_111,36,28,
1665,79,Tackle,Manchester United,Player_103,68,24,
1666,73,Interception,Brighton,Player_103,87,54,
1667,15,Pass,Tottenham,Player_74,21,12,
1668,49,Dribble,Arsenal,Player_164,63,50,
1669,88,Foul,Chelsea,Player_114,85,43,
1670,68,Interception,Crystal Palace,Player_123,6,53,
1671,12,Shot,Manchester City,Player_57,24,18,0.8873655156029676
1672,59,Tackle,Chelsea,Player_74,53,57,
1673,37,Interception,Chelsea,Player_83,83,35,0.06526173706265903
1674,61,Tackle,West Ham,Player_173,76,27,
1675,43,Foul,West Ham,Player_79,78,3,
1676,70,Shot,Manchester City,Player_130,50,2,
1677,39,Dribble,Chelsea,Player_93,12,57,0.5745043275013978
1678,56,Dribble,Leicester City,Player_196,56,37,0.28705660611915573
1679,63,Shot,Brighton,Player_50,15,36,
1680,46,Tackle,West Ham,Player_29,83,42,0.5024022197071832
1681,88,Foul,West Ham,Player_81,40,24,
1682,11,Interception,Leicester City,Player_10,41,40,
1683,62,Shot,Manchester United,Player_155,69,34,
1684,77,Pass,Chelsea,Player_117,69,28,
1685,98,Tackle,Manchester City,Player_143,6,40,
1686,25,Dribble,West Ham,Player_60,87,28,
1687,71,Shot,Manchester City,Player_159,67,11,
1688,52,Dribble,Manchester City,Player_149,33,34,0.21495245015692077
1689,4,Tackle,Brighton,Player_60,43,19,
1690,59,Dribble,Crystal Palace,Player_58,21,16,
1691,72,Shot,West Ham,Player_169,84,52,
1692,20,Tackle,Arsenal,Player_174,65,11,
1693,93,Pass,Manchester United,Player_45,17,56,
1694,63,Shot,Manchester City,Player_124,8,49,0.9232740863535495
1695,54,Interception,West Ham,Player_26,64,35,
1696,74,Foul,Manchester United,Player_102,90,9,
1697,98,Shot,Arsenal,Player_51,28,17,
1698,57,Tackle,West Ham,Player_164,90,29,
1699,90,Foul,Chelsea,Player_52,13,7,
1700,41,Shot,Manchester City,Player_51,13,40,
1701,3,Pass,Arsenal,Player_131,38,50,
1702,6,Pass,Chelsea,Player_14,25,12,
1703,5,Interception,Manchester City,Player_177,62,30,
1704,5,Dribble,Liverpool,Player_1,23,56,
1705,54,Foul,Tottenham,Player_185,86,5,
1706,47,Tackle,Leicester City,Player_145,21,53,
1707,87,Tackle,Manchester City,Player_178,54,6,
1708,49,Dribble,Arsenal,Player_14,63,59,0.5155639447214952
1709,9,Pass,Arsenal,Player_187,30,20,
1710,99,Pass,Tottenham,Player_81,75,37,
1711,20,Shot,West Ham,Player_3,68,42,
1712,61,Interception,Leicester City,Player_98,76,48,0.5864677720405472
1713,35,Foul,Manchester United,Player_40,73,50,
1714,50,Interception,Manchester City,Player_89,32,27,
1715,82,Interception,West Ham,Player_125,75,56,0.8778191725700715
1716,62,Shot,Chelsea,Player_194,24,43,
1717,17,Interception,Manchester United,Player_162,7,20,
1718,88,Dribble,Leicester City,Player_95,72,20,
1719,3,Shot,West Ham,Player_9,89,23,
1720,32,Dribble,Crystal Palace,Player_94,1,26,
1721,99,Shot,Manchester United,Player_84,3,26,
1722,13,Interception,Brighton,Player_21,28,12,
1723,89,Dribble,Brighton,Player_25,43,49,
1724,73,Dribble,Manchester City,Player_102,46,28,
1725,68,Dribble,Manchester City,Player_122,1,38,
1726,14,Shot,Manchester City,Player_172,38,56,
1727,98,Tackle,Leicester City,Player_25,35,54,
1728,11,Interception,Crystal Palace,Player_137,74,27,
1729,56,Dribble,West Ham,Player_103,76,36,
1730,67,Foul,Chelsea,Player_190,74,28,
1731,92,Tackle,Liverpool,Player_154,54,47,0.7956089248194732
1732,29,Foul,Arsenal,Player_57,24,21,
1733,9,Interception,Chelsea,Player_37,28,35,
1734,67,Interception,West Ham,Player_16,22,29,
1735,25,Dribble,Crystal Palace,Player_37,16,27,
1736,98,Dribble,Leicester City,Player_76,13,22,0.8379621748360849
1737,76,Shot,Manchester United,Player_152,62,32,
1738,42,Tackle,Chelsea,Player_26,43,3,0.6054527661379177
1739,9,Tackle,Manchester United,Player_20,87,2,
1740,79,Dribble,Liverpool,Player_137,78,31,0.017691923121148312
1741,40,Interception,West Ham,Player_103,32,3,
1742,25,Dribble,Crystal Palace,Player_29,67,0,
1743,5,Interception,West Ham,Player_31,83,11,
1744,11,Interception,Arsenal,Player_19,86,12,0.40086323880492647
1745,59,Dribble,Leicester City,Player_148,57,33,
1746,98,Pass,Arsenal,Player_27,65,59,
1747,88,Tackle,West Ham,Player_94,69,58,
1748,79,Foul,Arsenal,Player_85,49,28,
1749,38,Interception,Tottenham,Player_44,33,8,
1750,72,Interception,West Ham,Player_163,19,30,
1751,5,Pass,Crystal Palace,Player_113,36,6,
1752,48,Foul,Chelsea,Player_199,70,12,
1753,90,Shot,Crystal Palace,Player_150,15,53,
1754,18,Pass,Tottenham,Player_74,24,1,
1755,70,Foul,Chelsea,Player_87,27,32,
1756,37,Pass,Tottenham,Player_143,49,49,
1757,60,Interception,Chelsea,Player_94,75,6,
1758,48,Tackle,Crystal Palace,Player_98,23,17,
1759,77,Pass,West Ham,Player_141,33,50,
1760,28,Shot,Manchester City,Player_132,41,7,
1761,69,Dribble,Brighton,Player_56,56,54,0.5623478889353201
1762,77,Foul,Brighton,Player_151,29,11,0.27865034052281834
1763,81,Pass,Tottenham,Player_97,31,42,
1764,40,Pass,Brighton,Player_98,65,58,
1765,45,Shot,Crystal Palace,Player_34,18,29,
1766,96,Tackle,Manchester United,Player_100,82,58,
1767,62,Pass,Tottenham,Player_145,6,8,0.23810562747207875
1768,93,Pass,Chelsea,Player_156,52,27,
1769,58,Tackle,Leicester City,Player_14,40,3,
1770,67,Shot,Arsenal,Player_162,65,38,
1771,56,Foul,Crystal Palace,Player_112,42,16,
1772,40,Foul,Chelsea,Player_75,68,10,
1773,98,Pass,Manchester United,Player_185,32,58,0.9856598475582383
1774,40,Tackle,Leicester City,Player_97,10,1,
1775,91,Pass,Brighton,Player_121,69,22,
1776,77,Dribble,Manchester United,Player_55,9,49,0.6374636288776231
1777,33,Foul,Tottenham,Player_194,69,21,
1778,6,Interception,Liverpool,Player_117,61,25,0.9762096057964329
1779,88,Dribble,Liverpool,Player_93,11,11,0.7072061464669852
1780,19,Pass,Brighton,Player_37,68,31,0.7546063656363536
1781,80,Shot,Liverpool,Player_196,74,8,
1782,40,Foul,Liverpool,Player_26,8,42,
1783,92,Interception,Chelsea,Player_189,49,4,0.8597796549704966
1784,97,Dribble,Chelsea,Player_67,24,25,0.48609530319502325
1785,59,Foul,Arsenal,Player_84,33,6,
1786,59,Tackle,West Ham,Player_180,19,28,
1787,48,Shot,Brighton,Player_18,2,32,
1788,41,Dribble,Liverpool,Player_181,55,23,
1789,13,Tackle,Arsenal,Player_191,11,24,
1790,45,Pass,Brighton,Player_181,17,30,
1791,89,Tackle,Liverpool,Player_27,42,28,
1792,53,Dribble,Crystal Palace,Player_31,61,4,0.20808519048126517
1793,42,Dribble,Manchester City,Player_106,3,37,
1794,100,Pass,Crystal Palace,Player_129,86,44,
1795,63,Tackle,Leicester City,Player_6,35,10,
1796,27,Tackle,Brighton,Player_11,85,31,
1797,38,Pass,West Ham,Player_162,89,7,
1798,60,Tackle,Leicester City,Player_191,66,19,
1799,7,Foul,Arsenal,Player_181,1,33,0.6017871644071158
1800,5,Pass,Arsenal,Player_18,7,46,
1801,45,Shot,Liverpool,Player_21,20,41,
1802,58,Dribble,Leicester City,Player_19,43,7,
1803,31,Shot,Liverpool,Player_4,6,1,0.07916700047536207
1804,23,Foul,Brighton,Player_77,55,20,
1805,42,Foul,Arsenal,Player_116,21,14,
1806,10,Interception,Manchester City,Player_157,51,5,
1807,32,Interception,Arsenal,Player_25,46,4,
1808,53,Interception,Chelsea,Player_184,35,53,0.47490229183096266
1809,30,Pass,Manchester United,Player_77,8,53,
1810,39,Tackle,West Ham,Player_191,68,2,
1811,31,Foul,Leicester City,Player_155,16,42,
1812,82,Shot,Liverpool,Player_188,67,42,
1813,100,Shot,Manchester United,Player_49,71,15,
1814,2,Shot,Manchester United,Player_65,64,34,
1815,78,Shot,Crystal Palace,Player_166,2,8,
1816,77,Interception,Tottenham,Player_83,1,34,
1817,93,Shot,Crystal Palace,Player_180,58,18,
1818,12,Tackle,Crystal Palace,Player_1,1,42,
1819,39,Interception,West Ham,Player_168,7,45,
1820,66,Shot,Chelsea,Player_81,88,33,
1821,96,Pass,Arsenal,Player_21,69,38,
1822,13,Dribble,Crystal Palace,Player_86,85,9,
1823,46,Dribble,Brighton,Player_15,18,9,
1824,27,Dribble,Arsenal,Player_50,88,19,
1825,17,Interception,Chelsea,Player_48,32,0,0.28344585950544543
1826,95,Shot,Liverpool,Player_160,45,5,
1827,98,Foul,Tottenham,Player_49,33,52,
1828,60,Foul,Arsenal,Player_196,74,45,
1829,64,Foul,Leicester City,Player_108,73,58,
1830,88,Interception,West Ham,Player_45,49,1,
1831,35,Tackle,Manchester United,Player_32,33,37,0.11288381849184759
1832,70,Pass,Liverpool,Player_132,71,32,
1833,83,Pass,Chelsea,Player_193,68,2,
1834,30,Dribble,Crystal Palace,Player_97,28,35,
1835,71,Dribble,Brighton,Player_199,87,12,
1836,74,Foul,Brighton,Player_193,53,34,
1837,96,Foul,Tottenham,Player_80,44,14,
1838,98,Dribble,Chelsea,Player_146,80,44,
1839,63,Shot,Liverpool,Player_54,55,21,
1840,28,Tackle,Leicester City,Player_127,10,42,
1841,60,Tackle,Manchester United,Player_175,14,3,0.003316704404901505
1842,79,Tackle,Crystal Palace,Player_134,36,16,
1843,94,Tackle,West Ham,Player_66,34,4,
1844,37,Dribble,Manchester City,Player_137,88,20,
1845,93,Pass,Manchester City,Player_196,18,56,0.15369365626989495
1846,22,Dribble,Crystal Palace,Player_109,16,23,
1847,68,Tackle,Liverpool,Player_23,37,30,
1848,20,Dribble,Crystal Palace,Player_107,41,39,
1849,96,Tackle,Chelsea,Player_171,25,52,
1850,100,Interception,Manchester City,Player_51,8,55,
1851,68,Foul,Tottenham,Player_72,88,29,
1852,91,Pass,Chelsea,Player_103,84,41,
1853,64,Interception,Manchester City,Player_153,84,6,
1854,17,Shot,Leicester City,Player_80,18,48,0.264559127995585
1855,12,Dribble,Manchester United,Player_163,68,59,
1856,22,Shot,Brighton,Player_145,48,6,
1857,17,Dribble,Chelsea,Player_18,70,26,0.4140959327426338
1858,10,Foul,Brighton,Player_155,67,23,
1859,65,Interception,Brighton,Player_143,18,18,
1860,22,Foul,Manchester City,Player_81,18,40,
1861,90,Tackle,Chelsea,Player_107,56,55,
1862,82,Foul,Manchester United,Player_69,23,33,
1863,50,Foul,Leicester City,Player_80,35,21,
1864,14,Tackle,Arsenal,Player_143,6,51,
1865,64,Dribble,Tottenham,Player_42,26,50,
1866,47,Tackle,Brighton,Player_34,85,26,
1867,29,Interception,Manchester United,Player_48,61,5,
1868,76,Foul,West Ham,Player_136,88,9,
1869,36,Tackle,West Ham,Player_138,15,44,0.04812622761485097
1870,99,Foul,Arsenal,Player_5,32,30,0.40572969298866846
1871,52,Interception,Arsenal,Player_116,12,24,
1872,76,Shot,Arsenal,Player_176,5,1,
1873,7,Interception,Tottenham,Player_117,64,9,0.9896897161914701
1874,29,Pass,Tottenham,Player_154,71,9,0.8080895864043981
1875,11,Pass,Leicester City,Player_108,86,25,0.4686805187128248
1876,33,Pass,Brighton,Player_23,27,4,0.7237044259670307
1877,6,Foul,Liverpool,Player_62,79,21,
1878,79,Dribble,West Ham,Player_13,45,3,
1879,32,Dribble,Manchester City,Player_137,35,54,0.7850544340254999
1880,51,Dribble,Manchester City,Player_20,26,33,
1881,75,Foul,Arsenal,Player_92,23,6,
1882,58,Interception,Crystal Palace,Player_108,13,49,0.5260908377837612
1883,87,Dribble,West Ham,Player_185,90,16,
1884,26,Shot,Liverpool,Player_152,3,10,
1885,98,Pass,Liverpool,Player_108,29,52,
1886,46,Interception,Manchester City,Player_33,66,49,
1887,98,Pass,Crystal Palace,Player_148,64,7,
1888,29,Dribble,Liverpool,Player_188,28,27,
1889,4,Interception,West Ham,Player_176,87,59,0.2272480911839545
1890,81,Tackle,Brighton,Player_64,36,43,
1891,99,Shot,Manchester United,Player_30,6,55,
1892,13,Dribble,Crystal Palace,Player_108,11,32,
1893,39,Dribble,Liverpool,Player_73,38,51,0.024222338418137035
1894,15,Shot,Crystal Palace,Player_109,34,24,
1895,29,Shot,Crystal Palace,Player_145,81,20,
1896,29,Tackle,Brighton,Player_100,67,11,0.7974269303831826
1897,75,Dribble,West Ham,Player_14,46,58,
1898,32,Foul,Manchester City,Player_19,86,25,
1899,2,Dribble,Brighton,Player_71,29,28,
1900,47,Pass,Liverpool,Player_59,60,37,
1901,78,Interception,Arsenal,Player_195,54,34,
1902,84,Interception,Brighton,Player_97,69,36,
1903,22,Pass,Arsenal,Player_44,74,45,
1904,75,Interception,Chelsea,Player_160,74,43,
1905,27,Shot,Manchester City,Player_111,9,44,0.6748696059036596
1906,67,Interception,West Ham,Player_11,85,44,
1907,81,Interception,Manchester United,Player_106,77,28,
1908,56,Pass,Crystal Palace,Player_2,10,48,
1909,92,Tackle,Arsenal,Player_125,75,23,0.25227362939496045
1910,93,Interception,Manchester United,Player_196,68,58,
1911,21,Foul,Manchester United,Player_145,58,14,
1912,47,Interception,Arsenal,Player_94,52,5,
1913,80,Tackle,Manchester United,Player_168,34,31,
1914,59,Pass,Crystal Palace,Player_174,35,43,
1915,84,Tackle,Leicester City,Player_93,33,33,
1916,6,Pass,Chelsea,Player_4,72,35,
1917,19,Shot,Arsenal,Player_166,32,19,
1918,57,Pass,Crystal Palace,Player_63,55,56,
1919,69,Shot,Manchester City,Player_29,8,56,0.3075027744634301
1920,3,Shot,Arsenal,Player_19,46,52,
1921,1,Pass,Crystal Palace,Player_91,14,11,0.5939440528068588
1922,58,Foul,Crystal Palace,Player_29,8,34,
1923,38,Dribble,Brighton,Player_163,71,48,
1924,15,Pass,Leicester City,Player_116,77,37,
1925,34,Interception,Arsenal,Player_70,54,55,
1926,61,Foul,West Ham,Player_123,21,16,
1927,35,Foul,Crystal Palace,Player_23,75,26,
1928,64,Interception,Chelsea,Player_46,14,16,
1929,25,Dribble,Brighton,Player_172,75,10,
1930,24,Foul,Crystal Palace,Player_176,2,54,
1931,12,Shot,Arsenal,Player_180,61,38,
1932,18,Dribble,Liverpool,Player_8,17,1,
1933,15,Interception,Crystal Palace,Player_183,78,50,
1934,80,Dribble,Tottenham,Player_66,89,1,
1935,27,Pass,Liverpool,Player_168,48,53,0.13257286726953044
1936,72,Dribble,Crystal Palace,Player_159,8,28,
1937,60,Shot,Manchester United,Player_176,56,44,
1938,46,Pass,Crystal Palace,Player_100,17,23,
1939,89,Tackle,Manchester City,Player_61,69,23,
1940,17,Interception,Manchester United,Player_112,12,15,
1941,93,Interception,Arsenal,Player_52,38,30,
1942,53,Dribble,Chelsea,Player_166,18,48,
1943,8,Foul,Liverpool,Player_36,26,42,
1944,79,Pass,West Ham,Player_112,37,8,
1945,27,Tackle,Brighton,Player_87,70,26,
1946,46,Pass,Chelsea,Player_183,41,55,
1947,50,Interception,Manchester United,Player_85,79,40,0.7778299791402038
1948,71,Pass,Brighton,Player_13,42,13,0.9626416629468812
1949,3,Tackle,Liverpool,Player_165,90,44,
1950,93,Foul,West Ham,Player_47,76,24,
1951,64,Dribble,Tottenham,Player_90,41,42,
